,country_code,country,type_of_document,date,backend_status,current,version_number,url,comment,annex_type,income_group,region,eu27,ghg_total,ghg_transport,mena,document_path
347,TZA,United Republic of Tanzania,Updated NDC,2021-07-30 00:00:00,,x,NDC 1.1,https://unfccc.int/sites/default/files/NDC/2022-06/TANZANIA_NDC_SUBMISSION_30%20JULY%202021.pdf,,Non-Annex I,Middle-income,Africa,0,13.34308773,6.6579534,0,../data/downloaded_documents/3afe53018940c589f8b42fec93a7c4537cf99cfe9382042a3a480c866c8bd72b.pdf
348,USA,United States of America,LTS,2016-11-16 00:00:00,,,LTS 1.0,https://unfccc.int/files/focus/long-term_strategies/application/pdf/mid_century_strategy_report-final_red.pdf,,Annex I,High-income,Northern America,0,5107.261077,1788.255032,0,../data/downloaded_documents/84e6b1ea0247a3a8999983feb4c47dff42d0f1d16680df17e4d1b3728e883066.pdf
349,USA,United States of America,LTS,2021-11-01 00:00:00,uploaded,x,LTS 1.1,https://unfccc.int/sites/default/files/resource/US-LongTermStrategy-2021.pdf,,Annex I,High-income,Northern America,0,5107.261077,1788.255032,0,../data/downloaded_documents/31b4850894eefd46d17cb38eacf3187701bbabc4859b49e92bb70cb157e293cf.pdf
350,USA,United States of America,1st NDC,2016-09-03 00:00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/U.S.A.%20First%20NDC%20Submission.pdf,,Annex I,High-income,Northern America,0,5107.261077,1788.255032,0,../data/downloaded_documents/38cdc1160aa5f7283c62136546f32d367145b937329b29bfd8c134a7cbcf4f88.pdf
351,USA,United States of America,Updated NDC,2021-04-22 00:00:00,,x,NDC 1.1,https://unfccc.int/sites/default/files/NDC/2022-06/United%20States%20NDC%20April%2021%202021%20Final.pdf,,Annex I,High-income,Northern America,0,5107.261077,1788.255032,0,../data/downloaded_documents/efe217a1247f2f5bc7da63b7d9c49077163f39c92de44c52edc08ee6ca18472f.pdf
352,URY,Uruguay,LTS,2021-12-28 00:00:00,uploaded,x,LTS 1.0,https://unfccc.int/sites/default/files/resource/URY_LTS_Dec2021.pdf,,Non-Annex I,High-income,Latin America and the Caribbean,0,6.564949853,3.317730781,0,../data/downloaded_documents/75314c66826ee1366a25f89fe4617cb99ee01330838e3b619767a0f09bbf6cb1.pdf
353,URY,Uruguay,1st NDC,2017-11-10 00:00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/Uruguay_First%20Nationally%20Determined%20Contribution.pdf,,Non-Annex I,High-income,Latin America and the Caribbean,0,6.564949853,3.317730781,0,../data/downloaded_documents/188aa0f229e1ddf889ad6ba0fbc8ace2cdce895ddb2d5be90f5c25c9b1431b35.pdf
354,UZB,Uzbekistan,1st NDC,2018-11-09 00:00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/INDC%20Uzbekistan%2018-04-2017_Eng.pdf,,Non-Annex I,Middle-income,Asia,0,94.99173287,5.428368797,0,../data/downloaded_documents/ab194fdc833c5c86d71dba8a2957ca36bff7c3ee0470c92ac6b8d5446c7e637c.pdf
355,UZB,Uzbekistan,Updated NDC,2021-10-30 00:00:00,uploaded,x,NDC 1.1,https://unfccc.int/sites/default/files/NDC/2022-06/Uzbekistan_Updated%20NDC_2021_EN.pdf,,Non-Annex I,Middle-income,Asia,0,94.99173287,5.428368797,0,../data/downloaded_documents/322047fba724e40c67adbabf0584953456487e058c976acea03d648574c46040.pdf
356,VUT,Vanuatu,1st NDC,2016-09-21 00:00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/VANUATU%20%20INDC%20UNFCCC%20Submission.pdf,,Non-Annex I,Middle-income,Oceania,0,0.08628804093,0.04397438012,0,../data/downloaded_documents/cfe5d3859c925de1dd9ba18ccacd1c8a8bf45bbe97ce958ff90379dd26abc7ef.pdf
357,VUT,Vanuatu,Updated NDC,2021-03-22 00:00:00,,,NDC 1.1,https://unfccc.int/sites/default/files/NDC/2022-06/Vanuatu%E2%80%99s%20First%20Nationally%20Determined%20Contribution%20(NDC)%20(Updated%20Submission%202020).pdf,,Non-Annex I,Middle-income,Oceania,0,0.08628804093,0.04397438012,0,../data/downloaded_documents/0998dc7da2c0380b58079d064857abd94f593eb4ed10a071bd809710d2780a98.pdf
358,VUT,Vanuatu,Updated NDC,2022-08-09 00:00:00,uploaded,x,NDC 1.2,https://unfccc.int/sites/default/files/NDC/2022-08/Vanuatu%20NDC%20Revised%20and%20Enhanced.pdf,,Non-Annex I,Middle-income,Oceania,0,0.08628804093,0.04397438012,0,../data/downloaded_documents/41cd506094cd30edb8da9f8a4569cba69d8b17e9984c0b9bc73abd17c1d77be4.pdf
359,VEN,"Venezuela, Bolivarian Republic of",1st NDC,2018-02-27 00:00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/Primera%20%20NDC%20Venezuela.pdf,,Non-Annex I,Middle-income,Latin America and the Caribbean,0,110.0573326,25.56808011,0,../data/downloaded_documents/d120993786b92f950118bc635777b26383432b8f09e0e0bd38f504809cabbe66.pdf
360,VEN,"Venezuela, Bolivarian Republic of",Updated NDC,2021-11-09 00:00:00,uploaded,x,NDC 1.1,https://unfccc.int/sites/default/files/NDC/2022-06/Actualizacion%20NDC%20Venezuela.pdf,,Non-Annex I,Middle-income,Latin America and the Caribbean,0,110.0573326,25.56808011,0,../data/downloaded_documents/1cfadedf105af0e8aaca046d94fe2382338c29ed59606296b83f761b8f50d1b9.pdf
361,VNM,Viet Nam,1st NDC,2016-11-03 00:00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/VIETNAM%27S%20INDC.pdf,,Non-Annex I,Middle-income,Asia,0,305.2492848,38.645751,0,../data/downloaded_documents/f07273ef75341c092ace539486f7b5ba2b99decd6107b4e3befce02315bfc9b9.pdf
362,VNM,Viet Nam,Updated NDC,2020-11-09 00:00:00,,x,NDC 1.1,https://unfccc.int/sites/default/files/NDC/2022-06/Viet%20Nam_NDC_2020_Eng.pdf,,Non-Annex I,Middle-income,Asia,0,305.2492848,38.645751,0,../data/downloaded_documents/efbb7bb21853281c9de1bb59d56dd4c4576874643f341c553d7b64e5fe1c3527.pdf
363,YEM,Yemen,1st NDC,2015-11-23 00:00:00,,,NDC 1.0,https://www4.unfccc.int/sites/submissions/INDC/Published%20Documents/Yemen/1/Yemen%20INDC%2021%20Nov.%202015.pdf,,Non-Annex I,Low-income,Asia,0,10.88839475,2.39446686,MENA,../data/downloaded_documents/deb534b74b86e7f858c9294a4c106e2b8dd257188a9605ff7a03accb82c23116.pdf
364,ZMB,Zambia,1st NDC,2016-12-09 00:00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/Zambia_Provisional_Updated_NDC_2020.pdf,,Non-Annex I,Middle-income,Africa,0,7.502520664,1.6354704,0,../data/downloaded_documents/64c91f77a1ef711fd227366149309962f21363c75e28fb8b91aaaaf9c102246f.pdf
365,ZMB,Zambia,Updated NDC,2021-07-30 00:00:00,,x,NDC 1.1,https://unfccc.int/sites/default/files/NDC/2022-06/Final%20Zambia_Revised%20and%20Updated_NDC_2021_.pdf,,Non-Annex I,Middle-income,Africa,0,7.502520664,1.6354704,0,../data/downloaded_documents/48a23873d2921466e9053c88690d617f85d0d09d3a6cc24f49408c03e38cb29a.pdf
366,ZWE,Zimbabwe,1st NDC,2017-08-07 00:00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/Zimbabwe%20First%20NDC.pdf,,Non-Annex I,Middle-income,Africa,0,10.86173483,2.4105696,0,../data/downloaded_documents/6d08ea8869b7ca0920aa5581bad32c80e49e95c680e52d00f95e86f784fb470f.pdf
367,ZWE,Zimbabwe,Updated NDC,2021-09-24 00:00:00,,x,NDC 1.1,https://unfccc.int/sites/default/files/NDC/2022-06/Zimbabwe%20Revised%20Nationally%20Determined%20Contribution%202021%20Final.pdf,,Non-Annex I,Middle-income,Africa,0,10.86173483,2.4105696,0,../data/downloaded_documents/9e6c6c5322343731c148c6904a2cc7384a69367f53b390ba86b9b7c5a31ed53e.pdf
368,BEN,Benin,Updated NDC,8/7/2017 00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/CDN_ACTUALISEE_BENIN2021.pdf,,Non-Annex I,Middle-income,Africa,0,10.86173483,2.4105696,0,../data/downloaded_documents/2dd9294ed8a6819cc2f663c90f807b2cf7959e653c06cbdae080adabe67e6814.pdf
369,MLI,Mali,Updated NDC,8/7/2017 00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/MALI%20First%20NDC%20update.pdf,,Non-Annex I,Middle-income,Africa,0,10.86173483,2.4105696,0,../data/downloaded_documents/2b230390538becae490e9380b40f1aacb7277eec9d07a07483ee67f937f08e4a.pdf
370,SDN,Sudan,Updated NDC,8/7/2017 00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-10/Sudan%20Updated%20First%20NDC-12102021.pdf,,Non-Annex I,Middle-income,Africa,0,10.86173483,2.4105696,0,../data/downloaded_documents/b5352b1bee56060fd5e72f1ef5d901ba238533a625301c3827df1ffda9688773.pdf
371,THA,Thailand,Revised First NDC (archived),8/7/2017 00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/Thailand%20Updated%20NDC.pdf,,Non-Annex I,Middle-income,Africa,0,10.86173483,2.4105696,0,../data/downloaded_documents/1c72e636fd8bd027f410e52f61324033d7db38a4a3b7089be082ac7bcef9b002.pdf
372,VNM,Viet Nam,Revised First NDC (archived),8/7/2017 00:00,,,NDC 1.0,https://unfccc.int/sites/default/files/NDC/2022-06/Viet%20Nam_NDC_2020_Eng.pdf,,Non-Annex I,Middle-income,Africa,0,10.86173483,2.4105696,0,../data/downloaded_documents/cfbb7bb21853281c9de1bb59d56dd4c4576874643f341c553d7b64e5fe1c3527.pdf
